date,climateBar,prices,climate,country
19830922,100,917,2,Kiribati
19830923,100,917,2,Kiribati
19830924,100,902,2,Kiribati
19830925,100,941,2,Kiribati
19830926,100,914,2,Kiribati
19830927,100,917,2,Kiribati
19830928,100,888,2,Kiribati
19830929,100,936,2,Kiribati
19830930,100,935,2,Kiribati
19831001,100,906,2,Kiribati
19831002,100,884,2,Kiribati
19831003,100,917,2,Kiribati
19831004,100,859,2,Kiribati
19831005,100,884,2,Kiribati
19831006,100,950,2,Kiribati
19831007,100,921,2,Kiribati
19831008,100,941,2,Kiribati
19831009,100,900,2,Kiribati
19831010,100,904,2,Kiribati
19831011,100,929,2,Kiribati
19831012,100,913,2,Kiribati
19831013,100,934,2,Kiribati
19831014,100,896,2,Kiribati
19831015,100,870,2,Kiribati
19831016,100,927,2,Kiribati
19831017,100,938,2,Kiribati
19831018,100,925,2,Kiribati
19831019,100,850,2,Kiribati
19831020,100,922,2,Kiribati
19831021,100,859,2,Kiribati
19831022,100,897,2,Kiribati
19831023,100,871,2,Kiribati
19831024,100,950,2,Kiribati
19831025,100,856,2,Kiribati
19831026,100,862,2,Kiribati
19831027,100,948,2,Kiribati
19831028,100,918,2,Kiribati
19831029,100,906,2,Kiribati
19831030,100,893,2,Kiribati
19831031,100,911,2,Kiribati
19831101,100,908,0,Kiribati
19831102,100,949,0,Kiribati
19831103,100,927,0,Kiribati
19831104,100,918,0,Kiribati
19831105,100,994,0,Kiribati
19831106,100,992,0,Kiribati
19831107,100,972,0,Kiribati
19831108,100,931,0,Kiribati
19831109,100,957,0,Kiribati
19831110,100,996,0,Kiribati
19831111,100,958,0,Kiribati
19831112,100,904,0,Kiribati
19831113,100,974,0,Kiribati
19831114,100,918,0,Kiribati
19831115,100,908,0,Kiribati
19831116,100,920,0,Kiribati
19831117,100,990,0,Kiribati
19831118,100,995,0,Kiribati
19831119,100,951,0,Kiribati
19831120,100,903,0,Kiribati
19831121,100,974,0,Kiribati
19831122,100,952,0,Kiribati
19831123,100,919,0,Kiribati
19831124,100,998,0,Kiribati
19831125,100,926,0,Kiribati
19831126,100,910,0,Kiribati
19831127,100,900,0,Kiribati
19831128,100,987,0,Kiribati
19831129,100,973,0,Kiribati
19831130,100,950,0,Kiribati
19831201,100,975,0,Kiribati
19831202,100,932,0,Kiribati
19831203,100,973,0,Kiribati
19831204,100,911,0,Kiribati
19831205,100,998,0,Kiribati
19831206,100,969,0,Kiribati
19831207,100,977,0,Kiribati
19831208,100,931,0,Kiribati
19831209,100,915,0,Kiribati
19831210,100,900,0,Kiribati
19831211,100,983,0,Kiribati
19831212,100,991,0,Kiribati
19831213,100,907,0,Kiribati
19831214,100,907,0,Kiribati
19831215,100,902,0,Kiribati
19831216,100,920,0,Kiribati
19831217,100,918,0,Kiribati
19831218,100,958,0,Kiribati
19831219,100,929,0,Kiribati
19831220,100,900,0,Kiribati
19831221,100,925,0,Kiribati
19831222,100,940,0,Kiribati
19831223,100,976,0,Kiribati
19831224,100,928,0,Kiribati
19831225,100,976,0,Kiribati
19831226,100,962,0,Kiribati
19831227,100,967,0,Kiribati
19831228,100,990,0,Kiribati
19831229,100,913,0,Kiribati
19831230,100,974,0,Kiribati
19831231,100,978,0,Kiribati
19830101,100,920,0,Australia
19830102,100,977,0,Australia
19830103,100,985,0,Australia
19830104,100,965,0,Australia
19830105,100,915,0,Australia
19830106,100,962,0,Australia
19830107,100,947,0,Australia
19830108,100,916,0,Australia
19830109,100,973,0,Australia
19830110,100,905,0,Australia
19830111,100,996,0,Australia
19830112,100,954,0,Australia
19830113,100,939,0,Australia
19830114,100,947,0,Australia
19830115,100,983,0,Australia
19830116,100,953,0,Australia
19830117,100,977,0,Australia
19830118,100,901,0,Australia
19830119,100,908,0,Australia
19830120,100,910,0,Australia
19830121,100,957,0,Australia
19830122,100,943,0,Australia
19830123,100,961,0,Australia
19830124,100,937,0,Australia
19830125,100,993,0,Australia
19830126,100,930,0,Australia
19830127,100,989,0,Australia
19830128,100,965,0,Australia
19830129,100,917,0,Australia
19830130,100,912,0,Australia
19830131,100,954,0,Australia
19830201,100,943,2,Australia
19830202,100,896,2,Australia
19830203,100,911,2,Australia
19830204,100,913,2,Australia
19830205,100,945,2,Australia
19830206,100,939,2,Australia
19830207,100,937,2,Australia
19830208,100,850,2,Australia
19830209,100,901,2,Australia
19830210,100,869,2,Australia
19830211,100,950,2,Australia
19830212,100,864,2,Australia
19830213,100,853,2,Australia
19830214,100,924,2,Australia
19830215,100,923,2,Australia
19830216,100,935,2,Australia
19830217,100,904,2,Australia
19830218,100,913,2,Australia
19830219,100,858,2,Australia
19830220,100,902,2,Australia
19830221,100,906,2,Australia
19830222,100,943,2,Australia
19830223,100,893,2,Australia
19830224,100,929,2,Australia
19830225,100,907,2,Australia
19830226,100,856,2,Australia
19830227,100,941,2,Australia
19830228,100,906,2,Australia
19830229,100,851,2,Australia
19830301,100,869,2,Australia
19830302,100,893,2,Australia
19830303,100,888,2,Australia
19830304,100,920,2,Australia
19830305,100,936,2,Australia
19830306,100,950,2,Australia
19830307,100,892,2,Australia
19830308,100,939,2,Australia
19830309,100,943,2,Australia
19830310,100,867,2,Australia
19830311,100,865,2,Australia
19830312,100,937,2,Australia
19830313,100,881,2,Australia
19830314,100,944,2,Australia
19830315,100,874,2,Australia
19830316,100,924,2,Australia
19830317,100,880,2,Australia
19830318,100,925,2,Australia
19830319,100,928,2,Australia
19830320,100,876,2,Australia
19830321,100,937,2,Australia
19830322,100,908,2,Australia
19830323,100,917,2,Australia
19830324,100,901,2,Australia
19830325,100,920,2,Australia
19830326,100,860,2,Australia
19830327,100,939,2,Australia
19830328,100,909,2,Australia
19830329,100,851,2,Australia
19830330,100,863,2,Australia
19830331,100,874,2,Australia
19830401,100,950,0,Australia
19830402,100,985,0,Australia
19830403,100,995,0,Australia
19830404,100,950,0,Australia
19830405,100,989,0,Australia
19830406,100,936,0,Australia
19830407,100,914,0,Australia
19830408,100,991,0,Australia
19830409,100,996,0,Australia
19830410,100,921,0,Australia
19830411,100,904,0,Australia
19830412,100,974,0,Australia
19830413,100,941,0,Australia
19830414,100,949,0,Australia
19830415,100,947,0,Australia
19830416,100,941,0,Australia
19830417,100,945,0,Australia
19830418,100,915,0,Australia
19830419,100,983,0,Australia
19830420,100,984,0,Australia
19830421,100,910,0,Australia
19830422,100,928,0,Australia
19830423,100,963,0,Australia
19830424,100,977,0,Australia
19830425,100,997,0,Australia
19830426,100,920,0,Australia
19830427,100,951,0,Australia
19830428,100,915,0,Australia
19830429,100,949,0,Australia
19830430,100,1000,0,Australia
19830501,100,929,0,Australia
19830502,100,909,0,Australia
19830503,100,913,0,Australia
19830504,100,986,0,Australia
19830505,100,910,0,Australia
19830506,100,914,0,Australia
19830507,100,918,0,Australia
19830508,100,991,0,Australia
19830509,100,925,0,Australia
19830510,100,945,0,Australia
19830511,100,935,0,Australia
19830512,100,938,0,Australia
19830513,100,996,0,Australia
19830514,100,970,0,Australia
19830515,100,909,0,Australia
19830516,100,946,0,Australia
19830517,100,977,0,Australia
19830518,100,940,0,Australia
19830519,100,987,0,Australia
19830520,100,902,0,Australia
19830521,100,908,0,Australia
19830522,100,983,0,Australia
19830523,100,994,0,Australia
19830524,100,971,0,Australia
19830525,100,965,0,Australia
19830526,100,930,0,Australia
19830527,100,954,0,Australia
19830528,100,963,0,Australia
19830529,100,954,0,Australia
19830530,100,940,0,Australia
19830531,100,952,0,Australia
19830601,100,890,2,Australia
19830602,100,915,2,Australia
19830603,100,879,2,Australia
19830604,100,928,2,Australia
19830605,100,879,2,Australia
19830606,100,851,2,Australia
19830607,100,891,2,Australia
19830608,100,857,2,Australia
19830609,100,909,2,Australia
19830610,100,899,2,Australia
19830611,100,887,2,Australia
19830612,100,919,2,Australia
19830613,100,914,2,Australia
19830614,100,910,2,Australia
19830615,100,925,2,Australia
19830616,100,866,2,Australia
19830617,100,879,2,Australia
19830618,100,877,2,Australia
19830619,100,897,2,Australia
19830620,100,910,2,Australia
19830621,100,881,2,Australia
19830622,100,920,2,Australia
19830623,100,878,2,Australia
19830624,100,870,2,Australia
19830625,100,907,2,Australia
19830626,100,867,2,Australia
19830627,100,930,2,Australia
19830628,100,913,2,Australia
19830629,100,875,2,Australia
19830630,100,916,2,Australia
19830701,100,861,2,Australia
19830702,100,897,2,Australia
19830703,100,907,2,Australia
19830704,100,947,2,Australia
19830705,100,853,2,Australia
19830706,100,936,2,Australia
19830707,100,887,2,Australia
19830708,100,949,2,Australia
19830709,100,864,2,Australia
19830710,100,858,2,Australia
19830711,100,864,2,Australia
19830712,100,881,2,Australia
19830713,100,944,2,Australia
19830714,100,856,2,Australia
19830715,100,947,2,Australia
19830716,100,899,2,Australia
19830717,100,903,2,Australia
19830718,100,945,2,Australia
19830719,100,897,2,Australia
19830720,100,864,2,Australia
19830721,100,876,2,Australia
19830722,100,897,2,Australia
19830723,100,922,2,Australia
19830724,100,900,2,Australia
19830725,100,940,2,Australia
19830726,100,928,2,Australia
19830727,100,914,2,Australia
19830728,100,888,2,Australia
19830729,100,863,2,Australia
19830730,100,911,2,Australia
19830731,100,860,2,Australia
19830801,100,957,0,Australia
19830802,100,982,0,Australia
19830803,100,955,0,Australia
19830804,100,908,0,Australia
19830805,100,969,0,Australia
19830806,100,911,0,Australia
19830807,100,954,0,Australia
19830808,100,901,0,Australia
19830809,100,916,0,Australia
19830810,100,989,0,Australia
19830811,100,928,0,Australia
19830812,100,972,0,Australia
19830813,100,939,0,Australia
19830814,100,958,0,Australia
19830815,100,900,0,Australia
19830816,100,931,0,Australia
19830817,100,964,0,Australia
19830818,100,930,0,Australia
19830819,100,947,0,Australia
19830820,100,905,0,Australia
19830821,100,975,0,Australia
19830822,100,956,0,Australia
19830823,100,920,0,Australia
19830824,100,998,0,Australia
19830825,100,903,0,Australia
19830826,100,999,0,Australia
19830827,100,930,0,Australia
19830828,100,920,0,Australia
19830829,100,913,0,Australia
19830830,100,914,0,Australia
19830831,100,936,0,Australia
19830901,100,804,1,Australia
19830902,100,813,1,Australia
19830903,100,828,1,Australia
19830904,100,839,1,Australia
19830905,100,807,1,Australia
19830906,100,821,1,Australia
19830907,100,813,1,Australia
19830908,100,847,1,Australia
19830909,100,847,1,Australia
19830910,100,845,1,Australia
19830911,100,844,1,Australia
19830912,100,847,1,Australia
19830913,100,822,1,Australia
19830914,100,818,1,Australia
19830915,100,837,1,Australia
19830916,100,811,1,Australia
19830917,100,808,1,Australia
19830918,100,819,1,Australia
19830919,100,822,1,Australia
19830920,100,832,1,Australia
19830921,100,832,1,Australia
19830922,100,850,1,Australia
19830923,100,803,1,Australia
19830924,100,843,1,Australia
19830925,100,836,1,Australia
19830926,100,825,1,Australia
19830927,100,832,1,Australia
19830928,100,829,1,Australia
19830929,100,833,1,Australia
19830930,100,829,1,Australia
19831001,100,979,0,Australia
19831002,100,963,0,Australia
19831003,100,974,0,Australia
19831004,100,939,0,Australia
19831005,100,979,0,Australia
19831006,100,902,0,Australia
19831007,100,957,0,Australia
19831008,100,919,0,Australia
19831009,100,997,0,Australia
19831010,100,978,0,Australia
19831011,100,950,0,Australia
19831012,100,947,0,Australia
19831013,100,950,0,Australia
19831014,100,931,0,Australia
19831015,100,989,0,Australia
19831016,100,910,0,Australia
19831017,100,926,0,Australia
19831018,100,906,0,Australia
19831019,100,982,0,Australia
19831020,100,998,0,Australia
19831021,100,968,0,Australia
19831022,100,979,0,Australia
19831023,100,965,0,Australia
19831024,100,946,0,Australia
19831025,100,979,0,Australia
19831026,100,910,0,Australia
19831027,100,999,0,Australia
19831028,100,937,0,Australia
19831029,100,917,0,Australia
19831030,100,962,0,Australia
19831031,100,957,0,Australia
19831101,100,864,2,Australia
19831102,100,941,2,Australia
19831103,100,897,2,Australia
19831104,100,899,2,Australia
19831105,100,863,2,Australia
19831106,100,950,2,Australia
19831107,100,906,2,Australia
19831108,100,896,2,Australia
19831109,100,909,2,Australia
19831110,100,950,2,Australia
19831111,100,863,2,Australia
19831112,100,935,2,Australia
19831113,100,894,2,Australia
19831114,100,887,2,Australia
19831115,100,921,2,Australia
19831116,100,917,2,Australia
19831117,100,913,2,Australia
19831118,100,899,2,Australia
19831119,100,934,2,Australia
19831120,100,871,2,Australia
19831121,100,900,2,Australia
19831122,100,857,2,Australia
19831123,100,884,2,Australia
19831124,100,857,2,Australia
19831125,100,929,2,Australia
19831126,100,929,2,Australia
19831127,100,891,2,Australia
19831128,100,859,2,Australia
19831129,100,913,2,Australia
19831130,100,948,2,Australia
19831201,100,929,2,Australia
19831202,100,888,2,Australia
19831203,100,895,2,Australia
19831204,100,943,2,Australia
19831205,100,865,2,Australia
19831206,100,861,2,Australia
19831207,100,901,2,Australia
19831208,100,876,2,Australia
19831209,100,868,2,Australia
19831210,100,867,2,Australia
19831211,100,898,2,Australia
19831212,100,854,2,Australia
19831213,100,939,2,Australia
19831214,100,880,2,Australia
19831215,100,946,2,Australia
19831216,100,910,2,Australia
19831217,100,926,2,Australia
19831218,100,928,2,Australia
19831219,100,898,2,Australia
19831220,100,931,2,Australia
19831221,100,942,2,Australia
19831222,100,930,2,Australia
19831223,100,877,2,Australia
19831224,100,881,2,Australia
19831225,100,870,2,Australia
19831226,100,870,2,Australia
19831227,100,904,2,Australia
19831228,100,930,2,Australia
19831229,100,865,2,Australia
19831230,100,889,2,Australia
19831231,100,929,2,Australia
19830101,100,903,2,Samoa
19830102,100,908,2,Samoa
19830103,100,875,2,Samoa
19830104,100,895,2,Samoa
19830105,100,864,2,Samoa
19830106,100,874,2,Samoa
19830107,100,929,2,Samoa
19830108,100,907,2,Samoa
19830109,100,937,2,Samoa
19830110,100,884,2,Samoa
19830111,100,856,2,Samoa
19830112,100,942,2,Samoa
19830113,100,941,2,Samoa
19830114,100,932,2,Samoa
19830115,100,905,2,Samoa
19830116,100,942,2,Samoa
19830117,100,945,2,Samoa
19830118,100,896,2,Samoa
19830119,100,857,2,Samoa
19830120,100,907,2,Samoa
19830121,100,865,2,Samoa
19830122,100,869,2,Samoa
19830123,100,937,2,Samoa
19830124,100,864,2,Samoa
19830125,100,938,2,Samoa
19830126,100,898,2,Samoa
19830127,100,888,2,Samoa
19830128,100,896,2,Samoa
19830129,100,900,2,Samoa
19830130,100,861,2,Samoa
19830131,100,876,2,Samoa
19830201,100,862,2,Samoa
19830202,100,935,2,Samoa
19830203,100,939,2,Samoa
19830204,100,907,2,Samoa
19830205,100,911,2,Samoa
19830206,100,887,2,Samoa
19830207,100,894,2,Samoa
19830208,100,874,2,Samoa
19830209,100,858,2,Samoa
19830210,100,931,2,Samoa
19830211,100,869,2,Samoa
19830212,100,866,2,Samoa
19830213,100,938,2,Samoa
19830214,100,853,2,Samoa
19830215,100,902,2,Samoa
19830216,100,926,2,Samoa
19830217,100,909,2,Samoa
19830218,100,930,2,Samoa
19830219,100,921,2,Samoa
19830220,100,878,2,Samoa
19830221,100,851,2,Samoa
19830222,100,948,2,Samoa
19830223,100,853,2,Samoa
19830224,100,950,2,Samoa
19830225,100,853,2,Samoa
19830226,100,895,2,Samoa
19830227,100,878,2,Samoa
19830228,100,886,2,Samoa
19830229,100,901,2,Samoa
19830301,100,892,2,Samoa
19830302,100,902,2,Samoa
19830303,100,880,2,Samoa
19830304,100,888,2,Samoa
19830305,100,895,2,Samoa
19830306,100,949,2,Samoa
19830307,100,891,2,Samoa
19830308,100,933,2,Samoa
19830309,100,866,2,Samoa
19830310,100,889,2,Samoa
19830311,100,931,2,Samoa
19830312,100,934,2,Samoa
19830313,100,854,2,Samoa
19830314,100,907,2,Samoa
19830315,100,867,2,Samoa
19830316,100,924,2,Samoa
19830317,100,900,2,Samoa
19830318,100,938,2,Samoa
19830319,100,945,2,Samoa
19830320,100,883,2,Samoa
19830321,100,923,2,Samoa
19830322,100,903,2,Samoa
19830323,100,915,2,Samoa
19830324,100,941,2,Samoa
19830325,100,862,2,Samoa
19830326,100,893,2,Samoa
19830327,100,894,2,Samoa
19830328,100,940,2,Samoa
19830329,100,858,2,Samoa
19830330,100,907,2,Samoa
19830331,100,888,2,Samoa
19830401,100,902,0,Samoa
19830402,100,956,0,Samoa
19830403,100,957,0,Samoa
19830404,100,990,0,Samoa
19830405,100,968,0,Samoa
19830406,100,938,0,Samoa
19830407,100,908,0,Samoa
19830408,100,929,0,Samoa
19830409,100,994,0,Samoa
19830410,100,984,0,Samoa
19830411,100,915,0,Samoa
19830412,100,942,0,Samoa
19830413,100,963,0,Samoa
19830414,100,923,0,Samoa
19830415,100,987,0,Samoa
19830416,100,903,0,Samoa
19830417,100,985,0,Samoa
19830418,100,913,0,Samoa
19830419,100,960,0,Samoa
19830420,100,928,0,Samoa
19830421,100,973,0,Samoa
19830422,100,936,0,Samoa
19830423,100,932,0,Samoa
19830424,100,968,0,Samoa
19830425,100,988,0,Samoa
19830426,100,919,0,Samoa
19830427,100,948,0,Samoa
19830428,100,987,0,Samoa
19830429,100,990,0,Samoa
19830430,100,903,0,Samoa
19830501,100,966,0,Samoa
19830502,100,998,0,Samoa
19830503,100,908,0,Samoa
19830504,100,962,0,Samoa
19830505,100,928,0,Samoa
19830506,100,922,0,Samoa
19830507,100,1000,0,Samoa
19830508,100,914,0,Samoa
19830509,100,972,0,Samoa
19830510,100,921,0,Samoa
19830511,100,911,0,Samoa
19830512,100,977,0,Samoa
19830513,100,927,0,Samoa
19830514,100,955,0,Samoa
19830515,100,987,0,Samoa
19830516,100,911,0,Samoa
19830517,100,927,0,Samoa
19830518,100,926,0,Samoa
19830519,100,966,0,Samoa
19830520,100,962,0,Samoa
19830521,100,936,0,Samoa
19830522,100,937,0,Samoa
19830523,100,927,0,Samoa
19830524,100,925,0,Samoa
19830525,100,920,0,Samoa
19830526,100,908,0,Samoa
19830527,100,976,0,Samoa
19830528,100,986,0,Samoa
19830529,100,963,0,Samoa
19830530,100,914,0,Samoa
19830531,100,996,0,Samoa
19830601,100,992,0,Samoa
19830602,100,995,0,Samoa
19830603,100,924,0,Samoa
19830604,100,972,0,Samoa
19830605,100,920,0,Samoa
19830606,100,985,0,Samoa
19830607,100,965,0,Samoa
19830608,100,959,0,Samoa
19830609,100,997,0,Samoa
19830610,100,915,0,Samoa
19830611,100,981,0,Samoa
19830612,100,913,0,Samoa
19830613,100,957,0,Samoa
19830614,100,918,0,Samoa
19830615,100,909,0,Samoa
19830616,100,986,0,Samoa
19830617,100,995,0,Samoa
19830618,100,909,0,Samoa
19830619,100,951,0,Samoa
19830620,100,936,0,Samoa
19830621,100,983,0,Samoa
19830622,100,915,0,Samoa
19830623,100,953,0,Samoa
19830624,100,916,0,Samoa
19830625,100,929,0,Samoa
19830626,100,976,0,Samoa
19830627,100,952,0,Samoa
19830628,100,906,0,Samoa
19830629,100,970,0,Samoa
19830630,100,920,0,Samoa
19830701,100,883,2,Samoa
19830702,100,860,2,Samoa
19830703,100,912,2,Samoa
19830704,100,900,2,Samoa
19830705,100,904,2,Samoa
19830706,100,863,2,Samoa
19830707,100,862,2,Samoa
19830708,100,880,2,Samoa
19830709,100,903,2,Samoa
19830710,100,873,2,Samoa
19830711,100,879,2,Samoa
19830712,100,863,2,Samoa
19830713,100,902,2,Samoa
19830714,100,916,2,Samoa
19830715,100,891,2,Samoa
19830716,100,873,2,Samoa
19830717,100,917,2,Samoa
19830718,100,879,2,Samoa
19830719,100,948,2,Samoa
19830720,100,913,2,Samoa
19830721,100,860,2,Samoa
19830722,100,915,2,Samoa
19830723,100,877,2,Samoa
19830724,100,934,2,Samoa
19830725,100,926,2,Samoa
19830726,100,853,2,Samoa
19830727,100,875,2,Samoa
19830728,100,942,2,Samoa
19830729,100,893,2,Samoa
19830730,100,945,2,Samoa
19830731,100,919,2,Samoa
19830801,100,985,0,Samoa
19830802,100,900,0,Samoa
19830803,100,922,0,Samoa
19830804,100,955,0,Samoa
19830805,100,933,0,Samoa
19830806,100,970,0,Samoa
19830807,100,957,0,Samoa
19830808,100,954,0,Samoa
19830809,100,960,0,Samoa
19830810,100,921,0,Samoa
19830811,100,992,0,Samoa
19830812,100,960,0,Samoa
19830813,100,928,0,Samoa
19830814,100,962,0,Samoa
19830815,100,980,0,Samoa
19830816,100,917,0,Samoa
19830817,100,928,0,Samoa
19830818,100,943,0,Samoa
19830819,100,996,0,Samoa
19830820,100,917,0,Samoa
19830821,100,950,0,Samoa
19830822,100,1000,0,Samoa
19830823,100,919,0,Samoa
19830824,100,950,0,Samoa
19830825,100,989,0,Samoa
19830826,100,966,0,Samoa
19830827,100,915,0,Samoa
19830828,100,908,0,Samoa
19830829,100,959,0,Samoa
19830830,100,908,0,Samoa
19830831,100,945,0,Samoa
19830901,100,811,1,Samoa
19830902,100,830,1,Samoa
19830903,100,850,1,Samoa
19830904,100,802,1,Samoa
19830905,100,834,1,Samoa
19830906,100,826,1,Samoa
19830907,100,843,1,Samoa
19830908,100,830,1,Samoa
19830909,100,847,1,Samoa
19830910,100,820,1,Samoa
19830911,100,822,1,Samoa
19830912,100,807,1,Samoa
19830913,100,807,1,Samoa
19830914,100,820,1,Samoa
19830915,100,831,1,Samoa
19830916,100,842,1,Samoa
19830917,100,820,1,Samoa
19830918,100,848,1,Samoa
